datetime,Price,kWh,Temperature,Bill
2016-08-30,5.56,1.739,13.5,9.7
2016-08-30,5.06,3.498,13.5,17.7
2016-08-30,4.09,3.397,13.5,13.9
2016-08-31,3.3,1.534,13.4,5.1
2016-08-31,3.17,0.237,13.5,0.8
2016-08-31,2.98,0.322,13.5,1.0
2016-08-31,2.91,1.008,13.7,2.9
2016-08-31,2.82,1.276,13.6,3.6
2016-08-31,2.83,0.432,12.1,1.2
2016-08-31,3.14,0.774,10.5,2.4
2016-08-31,4.13,0.643,11.1,2.7
2016-08-31,5.38,0.454,11.3,2.4
2016-08-31,5.48,0.543,12.5,3.0
2016-08-31,5.71,1.287,12.5,7.3
2016-08-31,5.44,0.891,12.5,4.8
2016-08-31,5.05,0.288,13.4,1.5
2016-08-31,4.45,0.21,13.4,0.9
2016-08-31,4.45,0.201,13.5,0.9
2016-08-31,4.33,0.203,13.5,0.9
2016-08-31,4.04,0.891,14.0,3.6
2016-08-31,3.92,1.348,14.6,5.3
2016-08-31,4.36,0.742,14.8,3.2
2016-08-31,4.72,0.511,14.7,2.4
2016-08-31,4.58,1.584,14.5,7.3
2016-08-31,4.21,0.58,14.0,2.4
2016-08-31,4.02,1.973,13.9,7.9
2016-08-31,3.43,3.343,13.7,11.5
2016-09-01,3.0,1.36,13.7,4.1
2016-09-01,2.81,0.216,13.5,0.6
2016-09-01,2.63,0.951,14.0,2.5
2016-09-01,2.62,0.961,12.7,2.5
2016-09-01,2.71,0.211,12.8,0.6
2016-09-01,2.93,0.21,12.8,0.6
2016-09-01,3.11,0.535,14.0,1.7
2016-09-01,3.99,0.489,13.9,2.0
2016-09-01,4.6,0.172,14.0,0.8
2016-09-01,5.09,0.172,14.9,0.9
2016-09-01,4.74,0.173,15.1,0.8
2016-09-01,4.33,0.172,15.1,0.7
2016-09-01,4.09,0.167,15.7,0.7
2016-09-01,4.07,0.754,15.7,3.1
2016-09-01,4.06,0.979,15.9,4.0
2016-09-01,3.63,0.173,16.4,0.6
2016-09-01,3.68,0.178,17.6,0.7
2016-09-01,3.68,1.414,17.3,5.2
2016-09-01,4.12,1.415,16.2,5.8
2016-09-01,4.46,1.501,15.9,6.7
2016-09-01,4.46,1.481,14.2,6.6
2016-09-01,4.48,0.754,12.7,3.4
2016-09-01,4.15,4.793,12.5,19.9
2016-09-01,3.68,3.989,11.7,14.7
2016-09-02,3.12,2.641,11.4,8.2
2016-09-02,3.02,0.216,10.5,0.7
2016-09-02,2.89,0.214,10.0,0.6
2016-09-02,2.88,0.223,9.3,0.6
2016-09-02,2.84,0.228,9.1,0.6
2016-09-02,2.86,0.766,8.6,2.2
2016-09-02,3.22,2.443,9.2,7.9
2016-09-02,4.0,0.64,9.3,2.6
2016-09-02,4.65,0.256,10.4,1.2
2016-09-02,5.02,0.19,11.3,1.0
2016-09-02,5.04,0.182,11.6,0.9
2016-09-02,5.11,0.586,11.2,3.0
2016-09-02,4.97,1.089,11.9,5.4
2016-09-02,4.46,0.726,12.5,3.2
2016-09-02,4.21,0.271,14.1,1.1
2016-09-02,3.49,0.181,15.3,0.6
2016-09-02,3.72,0.215,13.4,0.8
2016-09-02,3.72,0.546,14.0,2.0
2016-09-02,4.11,1.179,13.8,4.8
2016-09-02,4.37,0.84,13.2,3.7
2016-09-02,4.36,0.35,12.3,1.5
2016-09-02,4.04,0.373,10.8,1.5
2016-09-02,3.87,1.373,9.2,5.3
2016-09-02,3.52,3.541,9.1,12.5
2016-09-03,3.3,2.112,9.5,7.0
2016-09-03,3.25,0.667,8.1,2.2
2016-09-03,3.14,1.147,9.1,3.6
2016-09-03,3.07,0.52,7.3,1.6
2016-09-03,3.01,0.22,4.7,0.7
2016-09-03,2.98,0.198,3.6,0.6
2016-09-03,3.02,0.171,4.1,0.5
2016-09-03,3.1,0.541,3.5,1.7
2016-09-03,3.56,1.506,6.5,5.4
2016-09-03,3.82,2.451,9.2,9.4
2016-09-03,3.99,0.468,10.2,1.9
2016-09-03,3.76,1.273,11.4,4.8
2016-09-03,3.6,0.5,11.9,1.8
2016-09-03,3.45,0.977,12.6,3.4
2016-09-03,3.19,1.881,13.3,6.0
2016-09-03,3.19,1.619,13.4,5.2
2016-09-03,3.22,1.145,13.9,3.7
2016-09-03,3.34,1.654,14.1,5.5
2016-09-03,3.77,0.459,14.3,1.7
2016-09-03,4.15,0.657,13.5,2.7
2016-09-03,4.17,0.439,11.4,1.8
2016-09-03,4.17,1.137,10.5,4.7
2016-09-03,4.05,3.711,9.8,15.0
2016-09-03,3.92,3.564,9.1,14.0
2016-09-04,3.47,3.304,8.2,11.5
2016-09-04,3.16,3.403,7.5,10.8
2016-09-04,3.09,0.77,7.0,2.4
2016-09-04,2.86,1.47,7.6,4.2
2016-09-04,2.73,1.508,7.0,4.1
2016-09-04,2.58,0.566,6.9,1.5
2016-09-04,2.49,0.482,7.3,1.2
2016-09-04,2.48,0.496,6.9,1.2
2016-09-04,2.92,0.957,7.8,2.8
2016-09-04,3.04,1.799,11.1,5.5
2016-09-04,3.2,1.873,12.3,6.0
2016-09-04,3.38,2.047,15.2,6.9
2016-09-04,3.43,3.6,16.7,12.3
2016-09-04,3.43,1.492,17.7,5.1
2016-09-04,3.36,0.97,18.2,3.3
2016-09-04,3.29,0.783,14.5,2.6
2016-09-04,3.22,2.318,17.5,7.5
2016-09-04,3.23,1.591,16.1,5.1
2016-09-04,3.39,0.766,15.2,2.6
2016-09-04,3.46,1.417,16.2,4.9
2016-09-04,3.81,0.323,12.1,1.2
2016-09-04,4.19,0.306,9.3,1.3
2016-09-04,3.94,1.916,8.4,7.5
2016-09-04,3.66,3.678,6.8,13.5
2016-09-05,3.11,4.32,6.1,13.4
2016-09-05,2.87,3.692,5.4,10.6
2016-09-05,2.77,3.413,4.8,9.5
2016-09-05,2.78,0.334,5.5,0.9
2016-09-05,2.69,0.425,6.0,1.1
2016-09-05,2.85,1.475,7.9,4.2
2016-09-05,3.1,4.109,11.1,12.7
2016-09-05,4.07,1.463,11.5,6.0
2016-09-05,5.34,0.285,10.6,1.5
2016-09-05,5.51,0.345,10.5,1.9
2016-09-05,5.37,0.245,10.4,1.3
2016-09-05,5.58,0.316,11.1,1.8
2016-09-05,5.95,0.571,10.8,3.4
2016-09-05,5.7,1.164,11.2,6.6
2016-09-05,5.62,0.785,11.3,4.4
2016-09-05,5.28,0.28,11.7,1.5
2016-09-05,5.34,0.522,12.1,2.8
2016-09-05,5.2,0.547,12.7,2.8
2016-09-05,5.21,0.29,12.6,1.5
2016-09-05,4.95,0.835,12.9,4.1
2016-09-05,5.35,1.313,12.9,7.0
2016-09-05,5.35,0.87,12.6,4.7
2016-09-05,4.65,2.506,12.8,11.7
2016-09-05,4.06,3.432,10.7,13.9
2016-09-06,3.48,0.554,9.6,1.9
2016-09-06,3.43,1.303,9.0,4.5
2016-09-06,3.22,1.628,8.2,5.2
2016-09-06,3.08,0.854,10.0,2.6
2016-09-06,2.95,0.738,8.3,2.2
2016-09-06,2.97,0.783,8.1,2.3
2016-09-06,3.4,1.011,6.7,3.4
2016-09-06,5.34,1.508,5.8,8.1
2016-09-06,5.34,1.538,6.3,8.2
2016-09-06,6.45,0.908,6.7,5.9
2016-09-06,6.44,0.487,9.5,3.1
2016-09-06,6.75,0.37,10.3,2.5
2016-09-06,6.2,0.356,12.8,2.2
2016-09-06,6.12,0.519,13.2,3.2
2016-09-06,6.07,1.121,13.1,6.8
2016-09-06,4.45,0.962,13.3,4.3
2016-09-06,4.46,0.559,13.4,2.5
2016-09-06,5.33,0.564,13.4,3.0
2016-09-06,4.56,1.283,13.5,5.9
2016-09-06,4.59,0.969,13.2,4.4
2016-09-06,5.34,1.317,12.8,7.0
2016-09-06,3.78,1.11,12.2,4.2
2016-09-06,3.64,0.604,11.9,2.2
2016-09-06,3.22,3.26,11.8,10.5
2016-09-07,2.99,1.651,11.8,4.9
2016-09-07,2.52,0.204,11.6,0.5
2016-09-07,2.41,0.188,11.6,0.5
2016-09-07,2.31,0.184,11.3,0.4
2016-09-07,2.35,0.53,11.1,1.2
2016-09-07,2.48,1.141,11.4,2.8
2016-09-07,2.98,1.203,11.7,3.6
2016-09-07,4.33,0.373,12.5,1.6
2016-09-07,5.33,0.165,13.8,0.9
2016-09-07,5.33,0.175,13.7,0.9
2016-09-07,5.34,0.344,13.6,1.8
2016-09-07,5.34,1.057,13.9,5.6
2016-09-07,5.33,0.735,14.2,3.9
2016-09-07,5.33,0.156,14.2,0.8
2016-09-07,5.34,0.142,14.3,0.8
2016-09-07,3.46,0.163,14.2,0.6
2016-09-07,3.55,0.212,14.4,0.8
2016-09-07,4.7,1.041,14.7,4.9
2016-09-07,4.47,1.451,14.9,6.5
2016-09-07,4.93,0.879,14.7,4.3
2016-09-07,5.37,0.347,15.2,1.9
2016-09-07,5.07,0.514,15.0,2.6
2016-09-07,4.04,2.4,14.8,9.7
2016-09-07,3.58,4.167,14.3,14.9
2016-09-08,3.22,3.469,13.9,11.2
2016-09-08,3.1,0.308,14.0,1.0
2016-09-08,2.98,0.224,13.5,0.7
2016-09-08,2.91,0.286,11.6,0.8
2016-09-08,2.86,0.201,12.3,0.6
2016-09-08,2.86,0.991,12.0,2.8
2016-09-08,3.01,1.461,11.7,4.4
2016-09-08,4.09,0.605,11.6,2.5
2016-09-08,5.15,0.19,11.6,1.0
2016-09-08,5.35,0.343,12.6,1.8
2016-09-08,5.35,0.211,12.3,1.1
2016-09-08,5.35,0.707,11.9,3.8
2016-09-08,5.49,1.181,12.3,6.5
2016-09-08,5.35,0.679,12.7,3.6
2016-09-08,5.36,0.202,13.1,1.1
2016-09-08,4.19,0.234,12.6,1.0
2016-09-08,5.0,0.187,14.0,0.9
2016-09-08,5.35,1.76,13.2,9.4
2016-09-08,5.35,1.483,13.2,7.9
2016-09-08,5.02,2.782,12.0,14.0
2016-09-08,5.36,0.907,11.3,4.9
2016-09-08,5.0,0.604,7.1,3.0
2016-09-08,4.28,1.387,5.4,5.9
2016-09-08,3.55,3.33,4.3,11.8
2016-09-09,3.22,2.268,3.5,7.3
2016-09-09,3.11,0.196,3.5,0.6
2016-09-09,2.95,0.193,3.9,0.6
2016-09-09,2.91,0.192,5.6,0.6
2016-09-09,2.85,0.195,6.2,0.6
2016-09-09,2.88,0.36,6.7,1.0
2016-09-09,3.23,1.306,6.7,4.2
2016-09-09,6.31,0.825,7.1,5.2
2016-09-09,6.75,0.156,7.7,1.1
2016-09-09,7.15,0.143,9.0,1.0
2016-09-09,6.82,0.14,10.3,1.0
2016-09-09,6.95,0.148,11.3,1.0
2016-09-09,6.82,1.042,13.2,7.1
2016-09-09,6.85,1.06,13.0,7.3
2016-09-09,6.82,0.159,13.2,1.1
2016-09-09,4.96,0.181,13.1,0.9
2016-09-09,4.9,0.432,13.8,2.1
2016-09-09,5.46,0.353,13.1,1.9
2016-09-09,5.33,0.778,13.0,4.1
2016-09-09,5.05,1.238,12.0,6.3
2016-09-09,5.34,1.115,10.4,6.0
2016-09-09,4.45,1.072,9.7,4.8
2016-09-09,4.04,1.789,9.4,7.2
2016-09-09,3.66,3.519,9.6,12.9
2016-09-10,3.41,3.267,9.3,11.1
2016-09-10,3.54,1.84,8.9,6.5
2016-09-10,3.26,0.204,9.1,0.7
2016-09-10,3.15,0.8,8.9,2.5
2016-09-10,2.99,1.005,9.0,3.0
2016-09-10,2.95,0.176,9.0,0.5
2016-09-10,2.99,0.17,8.8,0.5
2016-09-10,3.09,0.16,9.0,0.5
2016-09-10,3.55,0.598,9.1,2.1
2016-09-10,4.0,1.474,9.5,5.9
2016-09-10,4.12,1.691,10.2,7.0
2016-09-10,4.09,2.073,10.8,8.5
2016-09-10,4.0,1.488,12.0,6.0
2016-09-10,4.11,1.34,12.9,5.5
2016-09-10,4.03,0.378,13.8,1.5
2016-09-10,3.84,0.488,13.6,1.9
2016-09-10,4.04,0.267,13.3,1.1
2016-09-10,4.12,0.857,13.4,3.5
2016-09-10,4.41,1.541,12.9,6.8
2016-09-10,4.39,1.742,12.6,7.6
2016-09-10,4.89,1.644,12.1,8.0
2016-09-10,4.8,1.557,12.0,7.5
2016-09-10,4.38,3.363,11.8,14.7
2016-09-10,3.57,3.84,11.7,13.7
2016-09-11,3.24,1.691,11.6,5.5
2016-09-11,2.96,0.948,11.6,2.8
2016-09-11,2.84,0.454,11.5,1.3
2016-09-11,2.79,0.358,11.3,1.0
2016-09-11,2.69,0.443,11.3,1.2
2016-09-11,2.62,0.827,11.4,2.2
2016-09-11,2.74,1.344,11.3,3.7
2016-09-11,2.75,1.075,11.3,3.0
2016-09-11,2.78,0.49,11.5,1.4
2016-09-11,2.95,1.665,11.9,4.9
2016-09-11,3.11,1.095,12.4,3.4
2016-09-11,3.1,1.058,13.0,3.3
2016-09-11,3.16,1.181,13.7,3.7
2016-09-11,3.12,1.306,14.4,4.1
2016-09-11,3.04,1.075,15.2,3.3
2016-09-11,2.91,0.822,15.2,2.4
2016-09-11,2.9,0.531,15.7,1.5
2016-09-11,2.98,1.891,15.9,5.6
2016-09-11,3.5,0.863,16.1,3.0
2016-09-11,3.59,0.746,15.2,2.7
2016-09-11,3.73,0.578,15.2,2.2
2016-09-11,3.78,0.516,15.2,2.0
2016-09-11,3.61,1.802,15.0,6.5
2016-09-11,3.39,3.409,15.1,11.6
2016-09-12,3.11,3.328,14.2,10.4
2016-09-12,2.91,1.98,12.2,5.8
2016-09-12,2.84,0.259,11.9,0.7
2016-09-12,2.79,0.259,11.8,0.7
2016-09-12,2.75,0.249,11.6,0.7
2016-09-12,2.82,0.414,11.8,1.2
2016-09-12,2.99,0.568,11.7,1.7
2016-09-12,4.96,0.432,12.4,2.1
2016-09-12,5.36,0.306,12.4,1.6
2016-09-12,5.37,0.213,12.4,1.1
2016-09-12,5.36,0.296,12.6,1.6
2016-09-12,5.37,0.216,12.9,1.2
2016-09-12,5.37,0.313,13.2,1.7
2016-09-12,5.36,0.294,13.5,1.6
2016-09-12,5.36,0.208,13.9,1.1
2016-09-12,4.11,0.6,13.9,2.5
2016-09-12,4.35,1.244,14.0,5.4
2016-09-12,5.36,0.905,14.0,4.9
2016-09-12,4.64,1.263,13.9,5.9
2016-09-12,5.25,0.39,13.9,2.0
2016-09-12,5.37,0.471,13.9,2.5
2016-09-12,4.35,0.617,13.8,2.7
2016-09-12,3.84,1.995,13.8,7.7
2016-09-12,3.57,3.264,13.8,11.7
2016-09-13,3.3,2.41,13.7,8.0
2016-09-13,3.11,0.196,12.8,0.6
2016-09-13,3.08,0.18,11.7,0.6
2016-09-13,2.98,1.071,10.7,3.2
2016-09-13,2.92,0.738,10.1,2.2
2016-09-13,2.92,0.405,9.2,1.2
2016-09-13,3.54,0.856,7.7,3.0
2016-09-13,5.41,1.057,7.1,5.7
2016-09-13,5.42,0.199,7.4,1.1
2016-09-13,7.27,0.155,8.0,1.1
2016-09-13,8.01,0.144,9.3,1.2
2016-09-13,6.21,0.156,9.7,1.0
2016-09-13,5.42,0.49,10.7,2.7
2016-09-13,5.41,1.081,11.6,5.8
2016-09-13,5.41,0.299,11.6,1.6
2016-09-13,4.27,0.142,11.8,0.6
2016-09-13,4.37,0.965,12.1,4.2
2016-09-13,5.41,0.771,12.3,4.2
2016-09-13,4.97,0.625,12.4,3.1
2016-09-13,5.41,0.691,12.3,3.7
2016-09-13,5.42,0.721,12.4,3.9
2016-09-13,4.11,0.746,12.2,3.1
2016-09-13,3.88,1.999,10.3,7.8
2016-09-13,3.4,3.746,9.7,12.7
2016-09-14,3.1,3.618,9.8,11.2
2016-09-14,2.98,1.287,9.0,3.8
2016-09-14,2.93,0.814,8.4,2.4
2016-09-14,2.89,0.826,7.8,2.4
2016-09-14,2.89,0.894,7.3,2.6
2016-09-14,2.99,0.882,7.4,2.6
2016-09-14,3.6,2.522,7.1,9.1
2016-09-14,5.35,1.112,6.9,5.9
2016-09-14,5.8,1.713,7.1,9.9
2016-09-14,6.28,1.937,7.8,12.2
2016-09-14,8.61,2.356,9.2,20.3
2016-09-14,8.93,0.718,11.2,6.4
2016-09-14,7.08,0.585,13.0,4.1
2016-09-14,5.8,0.406,13.8,2.4
2016-09-14,5.36,2.407,13.6,12.9
2016-09-14,4.31,1.372,13.1,5.9
2016-09-14,4.38,1.616,13.5,7.1
2016-09-14,5.35,0.752,14.2,4.0
2016-09-14,5.06,1.154,14.4,5.8
2016-09-14,5.34,0.861,14.2,4.6
2016-09-14,5.36,1.303,13.6,7.0
2016-09-14,4.11,1.379,13.0,5.7
2016-09-14,3.88,2.301,12.8,8.9
2016-09-14,3.63,3.454,12.5,12.5
2016-09-15,3.11,3.337,12.1,10.4
2016-09-15,2.84,3.307,12.6,9.4
2016-09-15,2.71,1.64,12.6,4.4
2016-09-15,2.66,1.086,11.5,2.9
2016-09-15,2.65,1.134,11.7,3.0
2016-09-15,2.82,0.331,11.3,0.9
2016-09-15,3.2,0.53,11.9,1.7
2016-09-15,5.35,0.642,12.4,3.4
2016-09-15,5.36,0.739,12.3,4.0
2016-09-15,5.36,1.222,12.9,6.5
2016-09-15,5.35,1.504,12.3,8.0
2016-09-15,5.35,1.181,12.9,6.3
2016-09-15,5.35,1.362,13.5,7.3
2016-09-15,5.35,0.576,14.6,3.1
2016-09-15,5.36,0.593,14.6,3.2
2016-09-15,4.38,1.154,14.9,5.1
2016-09-15,4.38,1.405,15.3,6.2
2016-09-15,5.35,1.668,14.8,8.9
2016-09-15,5.09,0.613,14.2,3.1
2016-09-15,5.34,0.532,12.7,2.8
2016-09-15,5.6,0.553,12.6,3.1
2016-09-15,4.41,0.617,12.1,2.7
2016-09-15,3.91,1.617,11.1,6.3
2016-09-15,3.28,4.467,10.2,14.7
2016-09-16,3.07,3.619,9.3,11.1
2016-09-16,2.8,1.263,8.6,3.5
2016-09-16,2.68,0.682,8.1,1.8
2016-09-16,2.63,0.686,7.7,1.8
2016-09-16,2.64,0.717,7.1,1.9
2016-09-16,2.8,1.466,6.5,4.1
2016-09-16,3.11,2.771,5.9,8.6
2016-09-16,5.17,0.961,5.3,5.0
2016-09-16,5.35,0.784,4.9,4.2
2016-09-16,5.35,0.707,6.0,3.8
2016-09-16,5.34,0.744,6.9,4.0
2016-09-16,5.35,1.018,8.5,5.4
2016-09-16,5.26,1.522,9.9,8.0
2016-09-16,5.15,0.961,11.3,4.9
2016-09-16,5.29,1.134,11.9,6.0
2016-09-16,3.59,1.361,12.3,4.9
2016-09-16,3.59,1.724,12.3,6.2
2016-09-16,4.64,0.824,12.3,3.8
2016-09-16,4.43,0.439,11.8,1.9
2016-09-16,4.95,1.246,10.4,6.2
2016-09-16,5.35,2.231,7.0,11.9
2016-09-16,3.8,0.796,4.5,3.0
2016-09-16,3.32,1.318,3.2,4.4
2016-09-16,3.16,4.338,3.6,13.7
2016-09-17,3.06,3.58,2.9,11.0
2016-09-17,3.1,0.761,1.7,2.4
2016-09-17,2.98,0.274,0.5,0.8
2016-09-17,2.95,0.74,-0.1,2.2
2016-09-17,2.83,1.565,-1.0,4.4
2016-09-17,2.76,1.122,-1.4,3.1
2016-09-17,2.84,0.785,-1.4,2.2
2016-09-17,3.09,0.723,-1.8,2.2
2016-09-17,3.23,1.406,-1.6,4.5
2016-09-17,3.4,1.521,0.1,5.2
2016-09-17,3.59,0.628,4.3,2.3
2016-09-17,3.67,2.347,7.2,8.6
2016-09-17,3.68,1.24,9.5,4.6
2016-09-17,3.56,0.722,10.4,2.6
2016-09-17,3.34,0.498,11.3,1.7
2016-09-17,3.22,0.521,10.8,1.7
2016-09-17,3.25,2.487,11.2,8.1
2016-09-17,3.39,1.996,10.8,6.8
2016-09-17,3.6,2.672,9.9,9.6
2016-09-17,3.95,1.015,8.0,4.0
2016-09-17,5.08,0.802,4.8,4.1
2016-09-17,3.68,0.697,2.6,2.6
2016-09-17,3.33,2.64,1.5,8.8
2016-09-17,3.09,3.433,0.9,10.6
2016-09-18,2.93,3.352,0.1,9.8
2016-09-18,2.92,3.379,-0.4,9.9
2016-09-18,2.79,1.517,-0.3,4.2
2016-09-18,2.79,1.103,-0.9,3.1
2016-09-18,2.79,1.048,-1.2,2.9
2016-09-18,2.83,0.265,-1.2,0.7
2016-09-18,2.85,0.25,-1.3,0.7
2016-09-18,2.92,0.312,-1.2,0.9
2016-09-18,3.05,0.883,-0.3,2.7
2016-09-18,3.08,1.462,2.0,4.5
2016-09-18,3.2,0.962,4.6,3.1
2016-09-18,3.43,0.707,7.7,2.4
2016-09-18,3.46,0.591,10.8,2.0
2016-09-18,3.44,0.565,12.0,1.9
2016-09-18,3.35,0.702,12.6,2.4
2016-09-18,3.33,1.369,11.7,4.6
2016-09-18,3.3,1.433,11.9,4.7
2016-09-18,3.37,1.09,11.9,3.7
2016-09-18,3.45,0.852,11.2,2.9
2016-09-18,3.95,0.65,9.9,2.6
2016-09-18,4.37,1.848,6.6,8.1
2016-09-18,4.23,1.539,4.9,6.5
2016-09-18,3.86,1.519,4.0,5.9
2016-09-18,3.46,4.592,3.1,15.9
2016-09-19,3.16,3.776,2.7,11.9
2016-09-19,3.05,3.86,2.2,11.8
2016-09-19,2.99,3.544,2.6,10.6
2016-09-19,2.95,0.747,3.5,2.2
2016-09-19,2.85,0.756,2.7,2.2
2016-09-19,2.94,1.802,2.0,5.3
2016-09-19,3.25,2.537,2.1,8.2
2016-09-19,4.35,1.083,5.5,4.7
2016-09-19,5.25,0.813,6.1,4.3
2016-09-19,5.53,0.726,6.3,4.0
2016-09-19,5.44,0.611,8.7,3.3
2016-09-19,5.45,0.87,10.4,4.7
2016-09-19,5.45,1.453,11.6,7.9
2016-09-19,5.39,0.895,11.6,4.8
2016-09-19,5.07,0.435,12.6,2.2
2016-09-19,4.67,0.419,11.8,2.0
2016-09-19,4.7,1.069,12.5,5.0
2016-09-19,4.68,0.532,12.1,2.5
2016-09-19,4.86,0.845,12.4,4.1
2016-09-19,4.95,1.497,12.3,7.4
2016-09-19,5.39,1.096,11.4,5.9
2016-09-19,4.85,0.733,10.8,3.6
2016-09-19,3.72,1.864,10.6,6.9
2016-09-19,3.47,3.743,10.0,13.0
2016-09-20,3.23,4.169,9.1,13.5
2016-09-20,3.1,2.823,9.6,8.8
2016-09-20,3.08,1.336,9.6,4.1
2016-09-20,2.92,0.745,9.3,2.2
